City;Lat;Lng
Sedlitz;51.553;14.056
Seebach;48.583;8.200
Seebad Ahlbeck;53.943;14.188
Seebad Bansin;53.972;14.142
Seebad Heringsdorf;53.959;14.165
Seeburg;51.567;10.150
Seedorf;54.050;10.417
Seefeld;48.033;11.217
Seeg;47.650;10.617
Seehausen;52.103;11.291
Seehausen;52.892;11.754
Seehausen am Staffelsee;47.700;11.183
Seeheim-Jugenheim;49.767;8.650
Seelbach;48.317;7.933
Seelow;52.532;14.383
Seelze;52.400;9.600
Seeon-Seebruck;47.967;12.467
Seesen;51.900;10.183
Seeshaupt;47.833;11.300
Seevetal;53.400;9.967
Seewald;48.583;8.467
Seggebruch;52.300;9.083
Sehlde;52.033;10.267
Sehma;50.541;13.000
Sehnde;52.317;9.967
Seibersbach;49.967;7.717
Seifersdorf;50.933;13.645
Seifhennersdorf;50.933;14.620
Seinsheim;49.650;10.217
Seitingen-Oberflacht;48.017;8.733
Selb;50.167;12.133
Selbitz;50.317;11.750
Selent;54.283;10.433
Selfkant;51.017;5.900
Seligenthal;50.766;10.475
Selm;51.700;7.483
Selmsdorf;53.881;10.858
Selsingen;53.367;9.217
Selters (Taunus);50.333;8.233
Selters (Westerwald);50.533;7.750
Selzen;49.867;8.250
Senden;48.317;10.050
Senden;51.850;7.483
Sendenhorst;51.850;7.833
Senftenberg;51.523;14.000
Sengenthal;49.233;11.467
Sennfeld;50.033;10.267
Sensbachtal;49.517;9.017
Senzig;52.289;13.678
Serrig;49.583;6.567
Sersheim;48.967;9.017
Sesslach;50.183;10.850
Seth;53.850;10.183
Seubersdorf in der Oberpfalz;49.167;11.633
Seukendorf;49.483;10.883
Seulingen;51.550;10.167
Sexau;48.100;7.900
Sibbesse;52.050;9.900
Sickte;52.217;10.633
Siebenlehn;51.032;13.305
Siedenburg;52.700;8.950
Siegbach;50.733;8.417
Siegburg;50.800;7.200
Siegelsbach;49.267;9.100
Siegen;50.883;8.033
Siegenburg;48.750;11.850
Siegsdorf;47.817;12.650
Siek;53.633;10.300
Sielenbach;48.400;11.167
Sierksdorf;54.067;10.767
Siershahn;50.483;7.783
Siersleben;51.606;11.543
Sieverstedt;54.650;9.483
Sigmaringen;48.083;9.217
Sigmaringendorf;48.067;9.267
Sigmarszell;47.583;9.767
Silberstedt;54.517;9.367
Simbach;48.567;12.733
Simbach am Inn;48.267;13.033
Simmelsdorf;49.600;11.333
Simmerath;50.600;6.300
Simmern;49.983;7.533
Simmern;50.383;7.667
Simmersfeld;48.650;8.533
Simmershofen;49.533;10.117
Simmertal;49.817;7.517
Simmozheim;48.750;8.817
Simonswald;48.100;8.050
Sindelfingen;48.717;9.000
Singen (Hohentwiel);47.767;8.833
Singhofen;50.267;7.833
Sinn;50.650;8.333
Sinntal;50.317;9.617
Sinsheim;49.250;8.883
Sinzheim;48.767;8.167
Sinzig;50.550;7.250
Sinzing;49.000;12.033
Sipplingen;47.800;9.100
Sittensen;53.283;9.500
Sitzenroda;51.452;12.974
Sobernheim;49.783;7.650
Soderstorf;53.150;10.150
Soest;51.567;8.117
Sohland;51.037;14.415
Sohland;51.115;14.798
Sohren;49.933;7.300
Solingen;51.167;7.083
Solms;50.533;8.417
Solnhofen;48.900;10.983
Soltau;52.983;9.833
Soltendieck;52.867;10.767
Sommerach;49.833;10.200
Sommerhausen;49.700;10.017
Sommerkahl;50.067;9.267
Sommersdorf;52.170;11.082
Sondershausen;51.376;10.884
Sondheim Vor der Rhön;50.467;10.167
Sonneberg;50.362;11.175
Sonnefeld;50.233;11.133
Sonnen;48.683;13.717
Sonnenbühl;48.383;9.183
Sonsbeck;51.617;6.383
Sontheim;48.017;10.350
Sontheim an der Brenz;48.550;10.300
Sonthofen;47.517;10.283
Sontra;51.067;9.933
Sornzig;51.218;13.015
Sosa;50.5;12.659
Sottrum;53.117;9.233
Soyen;48.117;12.217
Spahnharrenstätte;52.867;7.600
Spaichingen;48.067;8.733
Spalt;49.167;10.933
Spardorf;49.617;11.050
Sparneck;50.167;11.850
Spay;50.250;7.650
Spechbach;49.350;8.883
Speicher;49.933;6.633
Speichersdorf;49.867;11.767
Spelle;52.367;7.467
Spenge;52.133;8.483
Sperenberg;52.144;13.367
Speyer;49.317;8.433
Spiegelau;48.917;13.367
Spiegelberg;49.033;9.450
Spiesen-Elversberg;49.317;7.133
Spitzkunnersdorf;50.936;14.699
Spora;51.028;12.257
Spornitz;53.408;11.719
Spraitbach;48.883;9.767
Sprakensehl;52.767;10.500
Spreenhagen;52.344;13.875
Spremberg;51.562;14.375
Sprendlingen;49.867;7.983
Springe;52.217;9.550
Sprockhövel;51.350;7.250
St. Egidien;50.782;12.620
St. Michaelis;50.869;13.301
Staaken;52.534;13.136
Stade;53.600;9.483
Stadecken-Elsheim;49.917;8.133
Stadelhofen;50.000;11.200
Stadensen;52.883;10.550
Stadland;53.383;8.383
Stadtallendorf;50.833;9.017
Stadtbergen;48.367;10.850
Stadthagen;52.317;9.200
Stadtilm;50.778;11.082
Stadtkyll;50.350;6.533
Stadtlauringen;50.183;10.367
Stadtlengsfeld;50.784;10.138
Stadtlohn;52.000;6.917
Stadtoldendorf;51.883;9.633
Stadtprozelten;49.783;9.417
Stadtroda;50.860;11.728
Stadtsteinach;50.167;11.500
Stadum;54.750;9.050
Staffelstein;50.100;11.000
Stahnsdorf;52.388;13.223
Staig;48.300;10.000
Stallwang;49.050;12.650
Stammbach;50.150;11.700
Stammham;48.867;11.467
Stamsried;49.267;12.533
Stapelfeld;53.600;10.217
Starnberg;48.000;11.333
Starzach;48.433;8.817
Stassfurt;51.846;11.580
Staudernheim;49.783;7.683
Staufen im Breisgau;47.883;7.733
Staufenberg;50.667;8.733
Staufenberg;51.350;9.633
Stedesdorf;53.633;7.667
Stedten;51.443;11.688
Steffenberg;50.850;8.483
Stegaurach;49.867;10.833
Stegen;47.983;7.967
Steimbke;52.650;9.383
Stein;49.417;11.017
Steina;51.206;14.048
Steinach;48.300;8.050
Steinach;48.950;12.617
Steinach;50.431;11.159
Steinau;53.683;8.883
Steinau an der Strasse;50.317;9.467
Steinbach;50.560;13.159
Steinbach;50.837;10.366
Steinbach (Taunus);50.167;8.567
Steinbach am Wald;50.433;11.367
Steinbach-Hallenberg;50.706;10.572
Steinberg;49.283;12.183
Steinberg;54.750;9.783
Steinbergkirche;54.750;9.767
Steinburg;53.717;10.400
Steinebach;50.733;7.833
Steinen;47.650;7.733
Steinenbronn;48.667;9.117
Steinfeld;49.050;8.033
Steinfeld;49.950;9.667
Steinfeld (Oldenburg);52.583;8.217
Steinfurt;52.150;7.350
Steingaden;47.700;10.867
Steinhagen;52.000;8.417
Steinhausen an der Rottum;48.017;9.950
Steinheid;50.466;11.080
Steinheim;51.867;9.100
Steinheim am Albuch;48.700;10.067
Steinheim an der Murr;48.967;9.283
Steinhorst;52.683;10.400
Steinhöring;48.083;12.033
Steinigtwolmsdorf;51.057;14.353
Steinkirchen;48.383;12.083
Steinkirchen;53.567;9.617
Steinmauern;48.900;8.200
Steinpleis;50.718;12.399
Steinsfeld;49.417;10.217
Steinweiler;49.117;8.133
Steinwenden;49.450;7.533
Steinwiesen;50.300;11.467
Steisslingen;47.800;8.933
Stelle;53.383;10.117
Stemwede;52.417;8.450
Stendal;52.606;11.867
Stenn;50.686;12.442
Stephanskirchen;47.850;12.183
Stephansposching;48.817;12.800
Sternberg;53.716;11.827
Sternenfels;49.050;8.850
Sterup;54.733;9.733
Stetten;48.017;10.450
Stetten am Kalten Markt;48.117;9.083
Stettfeld;49.967;10.717
Steyerberg;52.567;9.017
Stiefenhofen;47.600;10.033
Stimpfach;49.067;10.100
Stockach;47.850;9.017
Stockelsdorf;53.883;10.650
Stockheim;50.317;11.283
Stockheim;50.467;10.267
Stockstadt am Main;49.983;9.067
Stockstadt am Rhein;49.817;8.467
Stolberg;51.576;10.955
Stolberg (Rheinland);50.767;6.233
Stollberg;50.713;12.786
Stolpe;54.133;10.233
Stolpen;51.053;14.092
Stolzenau;52.517;9.067
Storkow;52.261;13.939
Stotternheim;51.057;11.037
Straelen;51.450;6.267
Strahwalde;51.032;14.743
Stralsund;54.312;13.090
Strande;54.450;10.167
Strasburg;53.507;13.750
Strassberg;48.183;9.100
Strassenhaus;50.533;7.517
Strassfurt;51.163;10.996
Strasskirchen;48.833;12.717
Strasslach;48.000;11.517
Straubenhardt;48.850;8.533
Straubing;48.883;12.583
Strauchitz;51.248;13.213
Straupitz;51.915;14.123
Strausberg;52.583;13.894
Strehla;51.353;13.232
Strelitz-Alt;53.330;13.100
Stromberg;49.950;7.783
Strullendorf;49.850;10.967
Struppen;50.936;14.018
Stubben;53.417;8.783
Stubenberg;48.317;13.083
Stuhr;53.033;8.750
Stulln;49.417;12.133
Stutensee;49.083;8.483
Stuttgart;48.783;9.183
Stöckse;52.650;9.350
Stödtlen;49.000;10.300
Störnstein;49.733;12.217
Stötten am Auerberg;47.733;10.700
Stöttwang;47.883;10.717
Stühlingen;47.750;8.433
Stützengrün;50.539;12.529
Stützerbach;50.638;10.862
Suderburg;52.900;10.450
Sudwalde;52.800;8.833
Sugenheim;49.600;10.433
Suhl;50.610;10.688
Suhlendorf;52.933;10.767
Sulingen;52.683;8.800
Sulz am Neckar;48.367;8.633
Sulzbach (Taunus);50.133;8.533
Sulzbach am Main;49.917;9.150
Sulzbach an der Murr;49.000;9.500
Sulzbach-Laufen;48.967;9.850
Sulzbach-Rosenberg;49.500;11.767
Sulzbach/Saar;49.300;7.067
Sulzberg;47.667;10.350
Sulzburg;47.833;7.717
Sulzdorf an der Lederhecke;50.233;10.567
Sulzemoos;48.300;11.267
Sulzfeld;49.100;8.850
Sulzfeld;50.267;10.400
Sulzheim;49.950;10.333
Sundern (Sauerland);51.333;8.000
Surberg;47.867;12.700
Surword;52.967;7.517
Sustrum;52.917;7.283
Suthfeld;52.350;9.383
Swisttal;50.700;6.917
Syke;52.917;8.817
Sylt-Ost;54.883;8.383
Syrgenstein;48.650;10.300
Söchtenau;47.933;12.233
Sögel;52.850;7.517
Söhlde;52.183;10.233
Söhrewald;51.233;9.567
Sömmerda;51.161;11.112
Sörup;54.717;9.667
Südbrookmerland;53.483;7.400
Süderbrarup;54.633;9.767
Süderlügum;54.867;8.917
Süderstapel;54.350;9.217
Südlohn;51.950;6.867
Sünching;48.883;12.350
Süpplingen;52.233;10.900
Süsel;54.083;10.717
Süssen;48.683;9.767
Süstedt;52.867;8.917
Tacherting;48.083;12.567
Taching am See;47.967;12.733
Talheim;49.083;9.200
Tambach-Dietharz;50.796;10.616
Tamm;48.917;9.117
Tandern;48.433;11.300
Tangerhütte;52.436;11.806
Tangermünde;52.548;11.973
Tangstedt;53.683;9.850
Tangstedt;53.733;10.083
Tann;48.317;12.900
Tann (Rhön);50.650;10.017
Tanna;50.500;11.862
Tannenberg;50.608;12.949
Tannhausen;48.983;10.367
Tannheim;48.000;10.083
Tapfheim;48.667;10.683
Tarmstedt;53.233;9.083
Tarp;54.667;9.400
Taubenheim;51.048;14.493
Tauberbischofsheim;49.617;9.667
Taucha;51.378;12.500
Taufkirchen;48.050;11.617
Taufkirchen;48.150;12.450
Taufkirchen (Vils);48.350;12.133
Taunusstein;50.150;8.150
Taura;50.920;12.844
Tawern;49.667;6.517
Tecklenburg;52.217;7.817
Tegernheim;49.017;12.183
Tegernsee;47.717;11.767
Teichwolframsdorf;50.722;12.250
Teisendorf;47.850;12.817
Teising;48.233;12.617
Teisnach;49.033;13.000
Telgte;51.983;7.783
Tellingstedt;54.217;9.283
Teltow;52.401;13.269
Templin;53.122;13.5
Tengen;47.817;8.667
Teningen;48.133;7.817
Tennebronn;48.183;8.350
Tespe;53.400;10.417
Tessin;54.030;12.465
Teterow;53.778;12.578
Tettau;50.467;11.267
Tettau;51.433;13.728
Tettenweis;48.450;13.267
Tettnang;47.667;9.583
Teublitz;49.217;12.083
Teuchern;51.122;12.027
Teugn;48.900;12.017
Teunz;49.483;12.383
Teuschnitz;50.400;11.383
Teutschenthal;51.450;11.801
Thal;50.911;10.402
Thaleischweiler-Fröschen;49.267;7.583
Thalfang;49.750;7.000
Thalheim;50.706;12.855
Thalheim;51.654;12.221
Thalmassing;48.917;12.150
Thalmässing;49.083;11.217
Thannhausen;48.283;10.467
Tharandt;50.986;13.580
Thedinghausen;52.967;9.017
Theilheim;49.750;10.033
Theissen;51.089;12.109
Themar;50.505;10.620
Theres;50.033;10.433
Thierhaupten;48.567;10.917
Thiersheim;50.083;12.117
Thierstein;50.117;12.100
Tholey;49.483;7.033
Thuine;52.500;7.483
Thum;50.672;12.949
Thumitz;51.140;14.246
Thundorf in Unterfranken;50.200;10.317
Thurm;50.766;12.554
Thurmansbang;48.767;13.317
Thurnau;50.033;11.383
Thyrnau;48.617;13.533
Thüngen;49.950;9.850
Thüngersheim;49.883;9.850
Thür;50.367;7.283
Tiefenbach;48.500;12.100
Tiefenbach;48.617;13.400
Tiefenbach;49.433;12.583
Tiefenbronn;48.817;8.800
Tiefenort;50.842;10.167
Timmendorfer Strand;54.000;10.783
Tirschenreuth;49.883;12.333
Titisee-Neustadt;47.900;8.150
Titting;49.000;11.217
Tittling;48.733;13.383
Tittmoning;48.067;12.767
Titz;51.000;6.433
Todtenweis;48.517;10.933
Todtmoos;47.733;8.000
Todtnau;47.833;7.950
Tollwitz;51.284;12.091
Toppenstedt;53.267;10.117
Torgau;51.557;12.993
Torgelow;53.631;14.012
Tornesch;53.700;9.717
Tostedt;53.283;9.717
Traben-Trarbach;49.950;7.117
Trabitz;49.800;11.900
Train;48.733;11.833
Traitsching;49.167;12.650
Trappenkamp;54.033;10.217
Trappstadt;50.317;10.567
Traunreut;47.967;12.600
Traunstein;47.867;12.650
Trausnitz;49.517;12.267
Trautskirchen;49.450;10.600
Travenbrück;53.850;10.333
Trebbin;52.220;13.220
Trebel;53.000;11.317
Trebgast;50.067;11.550
Trebnitz;51.099;12.069
Trebsen;51.287;12.750
Trebur;49.933;8.417
Trechtingshausen;50.017;7.850
Tredelburg;51.567;9.417
Treffelstein;49.417;12.617
Treffurt;51.138;10.236
Treia;54.517;9.317
Treis-Karden;50.183;7.300
Tremsbüttel;53.750;10.317
Treuchtlingen;48.950;10.917
Treuen;50.541;12.315
Treuenbrietzen;52.096;12.871
Triberg im Schwarzwald;48.133;8.233
Tribsees;54.094;12.758
Triebes;50.686;12.025
Triefenstein;49.817;9.600
Trier;49.750;6.650
Trierweiler;49.767;6.567
Triftern;48.400;13.000
Trippstadt;49.367;7.767
Triptis;50.741;11.862
Trittau;53.617;10.400
Trittenheim;49.833;6.900
Trochtelfingen;48.300;9.250
Trogen;50.367;11.950
Troisdorf;50.817;7.150
Trossingen;48.083;8.633
Trostberg;48.033;12.550
Trulben;49.133;7.550
Trunkelsberg;48.000;10.217
Trusetal;50.787;10.409
Tröbitz;51.596;13.437
Tröglitz;51.073;12.192
Tröstau;50.017;11.950
Tucheim;52.291;12.187
Tuningen;48.033;8.600
Tuntenhausen;47.933;12.017
Tussenhausen;48.100;10.567
Tutow;53.913;13.246
Tuttlingen;47.983;8.817
Tutzing;47.917;11.283
Twist;52.633;7.067
Twistetal;51.333;8.967
Twistringen;52.783;8.633
Tännesberg;49.533;12.333
Töging am Inn;48.250;12.600
Tönisvorst;51.317;6.450
Tönning;54.317;8.933
Töpen;50.383;11.867
Tübingen;48.517;9.067
Tülau;52.583;10.883
Türkenfeld;48.117;11.083
Türkheim;48.067;10.633
Tüssling;48.217;12.600
Ubstadt-Weiher;49.167;8.617
Uchte;52.500;8.900
Uder;51.362;10.076
Uebigau;51.594;13.302
Ueckermünde;53.739;14.042
Uedem;51.667;6.267
Uehrde;52.100;10.767
Uelsen;52.500;6.883
Uelzen;52.967;10.567
Uetersen;53.683;9.667
Uettingen;49.800;9.733
Uetze;52.467;10.200
Übach-Palenberg;50.933;6.100
Überherrn;49.250;6.700
Überlingen;47.767;9.167
Übersee;47.817;12.483
Üchtelhausen;50.100;10.267
Ühlfeld;49.667;10.717
Ühlingen-Birkendorf;47.717;8.317
Üxheim;50.350;6.767
Uichteritz;51.209;11.920
Ulm;48.400;9.983
Ulmen;50.217;6.983
Ulrichstein;50.583;9.200
Umkirch;48.033;7.767
Ummendorf;48.067;9.833
Ummendorf;52.158;11.179
Undenheim;49.833;8.217
Unkel;50.600;7.217
Unlingen;48.167;9.517
Unna;51.533;7.683
Unnau;50.650;7.900
Unseburg;51.929;11.522
Unterammergau;47.617;11.033
Unterdietfurt;48.383;12.667
Unteregg;47.967;10.467
Untereisesheim;49.217;9.200
Unterensingen;48.650;9.350
Unterföhring;48.200;11.650
Untergriesbach;48.583;13.667
Untergruppenbach;49.100;9.283
Unterhaching;48.067;11.617
Unterkirnach;48.083;8.367
Unterleinleiter;49.817;11.183
Unterlüss;52.833;10.300
Untermeitingen;48.167;10.817
Untermerzbach;50.133;10.867
Untermünkheim;49.150;9.733
Unterneukirchen;48.167;12.617
Unterpleichfeld;49.867;10.050
Unterpörlitz;50.704;10.933
Unterreichenbach;48.833;8.717
Unterreit;48.117;12.333
Unterschleissheim;48.283;11.567
Unterschneidheim;48.933;10.367
Untersiemau;50.200;10.967
Untersteinach;50.133;11.533
Unterthingau;47.767;10.500
Unterwellenborn;50.658;11.437
Unterwössen;47.733;12.467
Unterzell;49.150;12.417
Untrasried;47.833;10.383
Upgant-Schott;53.517;7.267
Uplengen;53.300;7.750
Urach;48.500;9.400
Urbach;48.817;9.583
Urbar;50.383;7.633
Urmitz;50.417;7.517
Ursensollen;49.400;11.767
Urspringen;49.900;9.667
Usedom;53.874;13.923
Usingen;50.333;8.533
Uslar;51.667;9.633
Ustersbach;48.317;10.650
Uttenreuth;49.600;11.083
Uttenweiler;48.150;9.617
Utting am Ammersee;48.033;11.083
Vaale;54.000;9.383
Vacha;50.830;10.025
Vachendorf;47.850;12.600
Vaihingen an der Enz;48.933;8.967
Vallendar;50.400;7.617
Valley;47.883;11.767
Varel;53.400;8.133
Varrel;52.617;8.733
Vaterstetten;48.100;11.783
Vechelde;52.267;10.367
Vechta;52.733;8.283
Veckenstedt;51.897;10.728
Veilsdorf;50.411;10.813
Veitsbronn;49.517;10.883
Veitshöchheim;49.833;9.883
Velbert;51.333;7.050
Velburg;49.233;11.667
Velden;48.367;12.250
Velden;49.617;11.517
Velen;51.900;6.983
Vellberg;49.083;9.883
Vellmar;51.350;9.483
Velpke;52.400;10.933
Velten;52.688;13.186
Verden (Aller);52.917;9.233
Veringenstadt;48.183;9.217
Verl;51.883;8.500
Versmold;52.033;8.150
Vestenbergsgreuth;49.683;10.650
Vetschau;51.787;14.078
Vettelschoss;50.617;7.350
Vettweiß;50.733;6.600
Viechtach;49.083;12.883
Vielank;53.229;11.138
Vielau;50.690;12.543
Vienenburg;51.950;10.567
Viereth-Trunstadt;49.933;10.783
Vierkirchen;48.367;11.467
Viernau;50.670;10.554
Viersen;51.250;6.400
Vieselbach;51.000;11.142
Vilgertshofen;47.950;10.917
Villenbach;48.517;10.617
Villingen-Schwenningen;48.067;8.450
Villingendorf;48.200;8.583
Villmar;50.400;8.200
Vilsbiburg;48.450;12.350
Vilseck;49.617;11.800
Vilsheim;48.450;12.100
Vilshofen;48.633;13.183
Vinningen;49.150;7.550
Visbek;52.833;8.317
Visselhövede;52.983;9.583
Viöl;54.567;9.183
Vlotho;52.167;8.867
Voerde (Niederrhein);51.600;6.683
Vogelsang;53.727;14.165
Vogt;47.783;9.767
Vogtareuth;47.950;12.183
Vogtsburg im Kaiserstuhl;48.083;7.633
Vohburg an der Donau;48.767;11.617
Vohenstrauss;49.617;12.350
Volkach;49.867;10.233
Volkenschwand;48.600;11.867
Volkertshausen;47.817;8.867
Volkmarsen;51.417;9.117
Volkstedt;51.560;11.558
Vollersrode;53.333;8.917
Voltlage;52.433;7.750
Vordorf;52.367;10.517
Vorra;49.567;11.500
Vreden;52.033;6.817
Vögelsen;53.283;10.350
Vöhl;51.200;8.950
Vöhrenbach;48.050;8.300
Vöhringen;48.283;10.083
Vöhringen;48.333;8.667
Völklingen;49.250;6.850
Völpke;52.142;11.097
Vörstetten;48.067;7.850
Waabs;54.533;9.983
Waake;51.550;10.050
Waakirchen;47.767;11.667
Waal;48.000;10.783
Wabern;51.100;9.350
Wachau;51.161;13.908
Wachenheim an der Weinstrasse;49.433;8.183
Wachenroth;49.750;10.717
Wachtberg;50.633;7.100
Wachtendonk;51.417;6.333
Wacken;54.017;9.200
Wackernheim;49.983;8.117
Wackersberg;47.733;11.550
Wackersdorf;49.317;12.183
Waddeweitz;53.000;10.967
Wadern;49.533;6.883
Wadersloh;51.733;8.250
Wadgassen;49.267;6.800
Waffenbrunn;49.267;12.667
Wagenfeld;52.550;8.583
Waghäusel;49.250;8.550
Waging am See;47.933;12.733
Wahlsburg;51.617;9.550
Wahlstedt;53.950;10.217
Wahrenholz;52.617;10.600
Waiblingen;48.833;9.317
Waibstadt;49.300;8.917
Waidhaus;49.650;12.500
Waidhofen;48.583;11.333
Waigolshausen;49.967;10.117
Wain;48.183;10.017
Waischenfeld;49.850;11.350
Walchum;52.933;7.283
Wald;47.933;9.183
Wald;49.150;12.333
Wald-Michelbach;49.567;8.833
Waldachtal;48.500;8.567
Waldalgesheim;49.950;7.833
Waldaschaff;49.983;9.300
Waldbreitbach;50.550;7.417
Waldbronn;48.917;8.483
Waldbrunn;49.467;9.083
Waldbrunn;49.750;9.800
Waldbrunn (Westerwald);50.517;8.117
Waldbröl;50.883;7.617
Waldburg;47.750;9.717
Waldböckelheim;49.817;7.717
Waldbüttelbrunn;49.783;9.850
Walddorf;50.995;14.656
Walddorfhäslach;48.583;9.183
Walddrehna;51.780;13.636
Waldeck;51.200;9.067
Waldems;50.233;8.317
Waldenbuch;48.633;9.133
Waldenburg;49.183;9.650
Waldenburg;50.872;12.612
Walderbach;49.183;12.383
Waldershof;49.983;12.067
Waldesch;50.283;7.550
Waldfeucht;51.067;5.983
Waldfischbach-Burgalben;49.283;7.650
Waldheim;51.078;13.033
Waldkappel;51.150;9.883
Waldkirch;48.100;7.967
Waldkirchen;48.733;13.600
Waldkirchen;50.766;13.123
Waldkraiburg;48.217;12.400
Waldmohr;49.383;7.333
Waldmünchen;49.383;12.700
Waldrach;49.750;6.750
Waldsassen;50.000;12.300
Waldsee;49.400;8.433
Waldshut-Tiengen;47.617;8.217
Waldsolms;50.433;8.500
Waldstetten;48.767;9.817
Waldthurn;49.667;12.333
Walheim;49.017;9.150
Walkenried;51.583;10.617
Walldorf;49.300;8.650
Walldorf;50.612;10.138
Walldürn;49.583;9.367
Wallendorf;51.358;12.069
Wallenfels;50.267;11.467
Wallenhorst;52.350;8.017
Wallerfangen;49.333;6.717
Wallerfing;48.683;12.883
Wallerstein;48.883;10.483
Wallertheim;49.833;8.050
Wallgau;47.517;11.283
Wallhausen;49.217;10.067
Wallhausen;49.883;7.767
Wallhausen;51.466;11.209
Wallmenroth;50.800;7.850
Wallmoden;52.017;10.300
Walluf;50.033;8.150
Walpertskirchen;48.267;11.983
Walschleben;51.067;10.937
Walsdorf;49.867;10.783
Walsrode;52.867;9.600
Waltenhofen;47.667;10.300
Waltersdorf;50.874;14.670
Waltershausen;50.899;10.588
Walting;48.917;11.300
Waltrop;51.617;7.400
Walzbachtal;49.033;8.567
Wandersleben;50.899;10.851
Wanderup;54.683;9.333
Wandlitz;52.755;13.448
Wanfried;51.183;10.167
Wang;48.500;11.933
Wangels;54.267;10.767
Wangen;48.733;9.617
Wangen im Allgäu;47.683;9.833
Wangerland;53.667;7.917
Wangerogge;53.800;7.900
Wankendorf;54.117;10.200
Wanna;53.733;8.783
Wannweil;48.517;9.150
Wanzleben;52.062;11.440
Warberg;52.183;10.917
Warburg;51.483;9.150
Wardenburg;53.067;8.200
Waren;53.516;12.692
Warendorf;51.950;8.000
Warin;53.803;11.712
Warmensteinach;50.000;11.783
Warmsen;52.450;8.850
Warngau;47.833;11.717
Warstein;51.450;8.350
Wartenberg;48.400;11.983
Wartenberg;50.633;9.450
Warthausen;48.133;9.800
Wartmannsroth;50.167;9.783
Wasbek;54.083;9.900
Wasbüttel;52.417;10.600
Wassenach;50.433;7.283
Wassenberg;51.100;6.167
Wasserburg (Bodensee);47.567;9.633
Wasserburg am Inn;48.067;12.233
Wasserleben;51.927;10.757
Wasserliesch;49.717;6.533
Wasserlosen;50.100;10.033
Wassertrüdingen;49.033;10.600
Wasungen;50.665;10.120
Wathlingen;52.533;10.150
Wattenbek;54.167;10.050
Wattenheim;49.517;8.067
Waxweiler;50.100;6.367
Webau;51.177;12.080
Wechingen;48.900;10.617
Wechmar;50.894;10.780
Wechselburg;51.002;12.779
Weddingstedt;54.233;9.083
Wedel (Holstein);53.583;9.700
Wedemark;52.550;9.733
Weener;53.167;7.350
Wees;54.800;9.500
Weeze;51.633;6.200
Wefensleben;52.186;11.157
Weferlingen;52.317;11.056
Wegberg;51.150;6.283
Wegeleben;51.883;11.175
Wegscheid;48.600;13.783
Wehingen;48.150;8.783
Wehr;47.633;7.900
Wehr;50.417;7.217
Wehretal;51.150;10.000
Wehrheim;50.300;8.567
Wehringen;48.250;10.800
Wehrsdorf;51.055;14.397
Wehrstadt;51.906;11.082
Weibern;50.400;7.150
Weibersbrunn;49.933;9.367
Weichering;48.717;11.317
Weichs;48.383;11.417
Weida;50.778;12.062
Weiden in der Oberpfalz;49.683;12.167
Weidenbach;49.200;10.650
Weidenberg;49.950;11.733
Weidenthal;49.417;7.983
Weidhausen Bei Coburg;50.200;11.150
Weiding;49.267;12.767
Weigendorf;49.500;11.567
Weigersdorf;51.266;14.651
Weigmannsdorf;50.844;13.409
Weigsdorf;51.099;14.504
Weihenzell;49.350;10.633
Weiherhammer;49.633;12.067
Weihmichl;48.600;12.050
Weikersheim;49.483;9.900
Weil;48.117;10.933
Weil am Rhein;47.583;7.633
Weil der Stadt;48.750;8.867
Weil im Schönbuch;48.633;9.067
Weilbach;49.667;9.217
Weilburg;50.483;8.267
Weiler Bei Bingen;49.950;7.867
Weiler-Simmerberg;47.583;9.933
Weilerbach;49.483;7.633
Weilersbach;49.750;11.117
Weilerswist;50.750;6.833
Weilheim;47.667;8.233
Weilheim an der Teck;48.617;9.533
Weilheim in Oberbayern;47.833;11.150
Weilmünster;50.433;8.367
Weilrod;50.333;8.400
Weiltingen;49.033;10.450
Weimar;50.767;8.733
Weimar;50.989;11.325
Weinbach;50.433;8.300
Weinböhla;51.163;13.566
Weingarten;47.817;9.633
Weingarten (Baden);49.050;8.533
Weingarten (Pfalz);49.267;8.283
Weinheim;49.550;8.667
Weinsberg;49.150;9.267
Weinsheim;49.833;7.767
Weinstadt;48.817;9.383
Weischlitz;50.445;12.065
Weisenbach;48.733;8.350
Weisendorf;49.617;10.817
Weisenheim am Berg;49.517;8.150
Weisenheim am Sand;49.517;8.250
Weiskirchen;49.550;6.817
Weismain;50.083;11.250
Weissach;48.850;8.933
Weissach im Tal;48.917;9.483
Weissbach;49.300;9.600
Weissbach;50.736;13.014
Weissdorf;50.183;11.850
Weissenborn;50.869;13.406
Weissenborn;51.133;10.117
Weissenbrunn;50.200;11.350
Weissenburg in Bayern;49.033;10.967
Weissenhorn;48.300;10.167
Weissensberg;47.583;9.733
Weissensee;51.200;11.063
Weissenstadt;50.100;11.883
Weissenthurm;50.417;7.467
Weissig;51.062;13.890
Weisskeissel;51.500;14.721
Weisskollm;51.420;14.393
Weisswasser;51.500;14.632
Weistropp;51.087;13.581
Weisweil;48.200;7.683
Weitefeld;50.733;7.933
Weitersburg;50.417;7.600
Weiterstadt;49.900;8.583
Weitnau;47.633;10.133
Weitramsdorf;50.250;10.883
Weixdorf;51.149;13.805
Welden;48.467;10.667
Wellendingen;48.150;8.700
Wellheim;48.817;11.083
